"Province_State","Country_Region","Last_Update","Lat","Long_","Confirmed","Deaths","Recovered","Active","FIPS","Incident_Rate","People_Tested","People_Hospitalized","Mortality_Rate","UID","ISO3","Testing_Rate","Hospitalization_Rate","rpt_dt"
"Rhode Island","US","2020-06-11 03:33:54",41.6809,-71.5118,15756,812,1406,13538,44,1487.31169072677,183622,1828,5.15359228230515,84000044,"USA",17333.2792126574,11.6019294237116,2020-06-10
"South Carolina","US","2020-06-11 03:33:54",33.8569,-80.945,15759,575,7928,7256,45,306.076429959015,252532,1898,3.64870867440827,84000045,"USA",4904.75874169744,12.043911415699,2020-06-10
"South Dakota","US","2020-06-11 03:33:54",44.2998,-99.4388,5604,69,4573,962,46,633.464419623832,60685,503,1.23126338329764,84000046,"USA",6859.7052649665,8.97573162027123,2020-06-10
"Tennessee","US","2020-06-11 03:33:54",35.7478,-86.6923,27930,437,18516,8977,47,408.980646854217,528827,1990,1.56462585034014,84000047,"USA",7743.64513190029,7.124955245256,2020-06-10
"Texas","US","2020-06-11 03:33:54",31.0545,-97.5635,80777,1905,52449,26423,48,278.580947411117,1161087,NA,2.35834457828342,84000048,"USA",4004.31702695979,NA,2020-06-10
"Utah","US","2020-06-11 03:33:54",40.15,-111.8624,12864,128,7587,5149,49,401.252917224742,249760,954,0.995024875621891,84000049,"USA",7790.49507198784,7.4160447761194,2020-06-10
"Vermont","US","2020-06-11 03:33:54",44.0459,-72.7107,1095,55,903,137,50,175.483862696298,45742,NA,5.02283105022831,84000050,"USA",7330.5779428804,NA,2020-06-10
"Virgin Islands","US","2020-06-11 03:33:54",18.3358,-64.8963,72,6,64,2,78,67.1216019689003,2241,NA,8.33333333333333,850,"VIR",2089.15986128202,NA,2020-06-10
"Virginia","US","2020-06-11 03:33:54",37.7693,-78.17,52177,1514,6826,43837,51,611.292646645154,398364,7981,2.90166165168561,84000051,"USA",4667.13271917033,15.2960116526439,2020-06-10
"Washington","US","2020-06-11 03:33:54",47.4009,-121.4905,24354,1176,NA,23178,53,319.820646199494,415054,3747,4.82877556048288,84000053,"USA",5450.55590406851,15.3855629465386,2020-06-10
"West Virginia","US","2020-06-11 03:33:54",38.4912,-80.9545,2194,85,1485,624,54,122.422993203125,117990,NA,3.87420237010027,84000054,"USA",6583.7233218034,NA,2020-06-10
"Wisconsin","US","2020-06-11 03:33:54",44.2685,-89.6165,21593,671,14999,5923,55,370.85864777514,378705,2943,3.10748853795211,84000055,"USA",6504.23860536676,13.6294169406752,2020-06-10
"Wyoming","US","2020-06-11 03:33:54",42.756,-107.3025,980,18,804,158,56,169.327820388106,30852,92,1.83673469387755,84000056,"USA",5330.71623940189,9.38775510204082,2020-06-10
"Alabama","US","2020-06-12 05:10:05",32.3182,-86.9023,22845,755,13508,8582,1,465.921640729444,278826,2165,3.30488071788137,84000001,"USA",5686.63022096862,9.47690960822937,2020-06-11
"Alaska","US","2020-06-12 05:10:05",61.3707,-152.4044,609,11,397,201,2,83.2484672849927,69011,NA,1.80623973727422,84000002,"USA",9433.59601938363,NA,2020-06-11
"American Samoa","US","2020-06-12 05:10:05",-14.271,-170.132,0,0,NA,0,60,0,174,NA,NA,16,"ASM",312.719038119372,NA,2020-06-11
"Arizona","US","2020-06-12 05:10:05",33.7298,-111.4312,31267,1135,5980,24152,4,429.567463606567,309582,3531,3.63002526625516,84000004,"USA",4253.24957681416,11.293056577222,2020-06-11
"Arkansas","US","2020-06-12 05:10:05",34.9697,-92.3731,10816,171,7351,3294,5,358.406311344276,176665,925,1.58099112426035,84000005,"USA",5854.09125310988,8.5521449704142,2020-06-11
"California","US","2020-06-12 05:10:05",36.1162,-119.6816,143377,4934,NA,138443,6,362.86746002623,2597647,NA,3.44127719229723,84000006,"USA",6574.28715159863,NA,2020-06-11
"Colorado","US","2020-06-12 05:10:05",39.0598,-105.3111,28632,1582,4150,22900,8,497.192439451991,230345,5035,5.52528639284716,84000008,"USA",3999.92289974745,17.5852193350098,2020-06-11
"Connecticut","US","2020-06-12 05:10:05",41.5978,-72.7554,44461,4146,7611,32704,9,1247.05248132899,321948,9912,9.3250264276557,84000009,"USA",9030.0724738289,22.2936955983896,2020-06-11
"Delaware","US","2020-06-12 05:10:05",39.3185,-75.5071,10106,414,6001,3691,10,1037.828467678,74033,NA,4.09657629131209,84000010,"USA",7602.76617332331,NA,2020-06-11
"Diamond Princess","US","2020-06-12 05:10:05",NA,NA,49,0,NA,49,88888,NA,NA,NA,0,84088888,"USA",NA,NA,2020-06-11
"District of Columbia","US","2020-06-12 05:10:05",38.8974,-77.0268,9589,502,1143,7944,11,1358.69834742947,59288,NA,5.23516529356554,84000011,"USA",8400.72036942312,NA,2020-06-11
"Florida","US","2020-06-12 05:10:05",27.7663,-81.6868,69069,2848,NA,66221,12,321.584159448456,1306748,11850,4.12341281906499,84000012,"USA",6084.19779048417,17.1567562871911,2020-06-11
"Georgia","US","2020-06-12 05:10:05",33.0406,-83.6431,54973,2375,NA,52598,13,517.762172610058,584241,9073,4.32030269404981,84000013,"USA",5502.6629343109,16.5044658286795,2020-06-11
"Grand Princess","US","2020-06-12 05:10:05",NA,NA,103,3,NA,100,99999,NA,NA,NA,2.9126213592233,84099999,"USA",NA,NA,2020-06-11
"Guam","US","2020-06-12 05:10:05",13.4443,144.7937,183,5,168,10,66,111.429771842975,8380,NA,2.73224043715847,316,"GUM",5102.63108220838,NA,2020-06-11
"Hawaii","US","2020-06-12 05:10:05",21.0943,-157.4983,692,17,622,53,15,48.874474528771,57295,85,2.45664739884393,84000015,"USA",4046.62285856349,12.2832369942197,2020-06-11
"Idaho","US","2020-06-12 05:10:05",44.2405,-114.4788,3260,85,2628,547,16,182.422015987107,60115,262,2.60736196319018,84000016,"USA",3363.89554940643,8.03680981595092,2020-06-11
"Illinois","US","2020-06-12 05:10:05",40.3495,-88.9861,130603,6185,NA,124418,17,1030.65691979077,1123051,NA,4.73572582559359,84000017,"USA",8862.58573254783,NA,2020-06-11
"Indiana","US","2020-06-12 05:10:05",39.8494,-86.2583,38748,2380,27321,9047,18,575.560598964472,327342,6314,6.14225250335501,84000018,"USA",4862.31954129834,16.2950345824301,2020-06-11
"Iowa","US","2020-06-12 05:10:05",42.0115,-93.2105,22973,640,13956,8377,19,728.129645301055,208539,NA,2.78587907543638,84000019,"USA",6609.64732953627,NA,2020-06-11
"Kansas","US","2020-06-12 05:10:05",38.5266,-96.7265,10823,243,657,9923,20,371.501321175816,123742,954,2.24521851612307,84000020,"USA",4247.4652577786,8.8145615818165,2020-06-11
"Kentucky","US","2020-06-12 05:10:05",37.6681,-84.6701,11945,493,3379,8073,21,267.365136168202,281094,2406,4.1272498953537,84000021,"USA",6291.73173596188,20.1423189619087,2020-06-11
"Louisiana","US","2020-06-12 05:10:05",31.1695,-91.8678,44472,2987,33904,7581,22,956.635204743424,469673,NA,6.71658571685555,84000022,"USA",10103.1149153953,NA,2020-06-11
"Maine","US","2020-06-12 05:10:05",44.6939,-69.3819,2667,100,2062,505,23,198.406203783332,65457,308,3.74953130858643,84000023,"USA",4869.54438734366,11.5485564304462,2020-06-11
"Maryland","US","2020-06-12 05:10:05",39.0639,-76.8021,60197,2875,4365,52957,24,995.702716650567,392370,9789,4.77598551422828,84000024,"USA",6490.08879067367,16.261607721315,2020-06-11
"Massachusetts","US","2020-06-12 05:10:05",42.2302,-71.5301,104667,7492,NA,97175,25,1518.56299518477,683088,10654,7.15793898745545,84000025,"USA",9910.59416296228,10.1789484746864,2020-06-11
"Michigan","US","2020-06-12 05:10:05",43.3266,-84.5361,65449,5985,42041,17423,26,655.35132825072,770520,NA,9.14452474445751,84000026,"USA",7715.34027171912,NA,2020-06-11
"Minnesota","US","2020-06-12 05:10:05",45.6945,-93.9002,29316,1280,24870,3166,27,519.821151451017,381841,3522,4.36621640060035,84000027,"USA",6770.67227081483,12.0139173147769,2020-06-11
"Mississippi","US","2020-06-12 05:10:05",32.7416,-89.6787,18483,868,13356,4259,28,621.03745477797,213885,2614,4.6962073256506,84000028,"USA",7186.63615296143,14.1427257479846,2020-06-11
"Missouri","US","2020-06-12 05:10:05",38.4561,-92.2884,15699,862,NA,14837,29,255.791188100292,259040,NA,5.49079559207593,84000029,"USA",4220.66051121089,NA,2020-06-11
"Montana","US","2020-06-12 05:10:05",46.9219,-110.4544,563,18,487,58,30,52.6769824977685,55777,74,3.19715808170515,84000030,"USA",5218.76385928603,13.1438721136767,2020-06-11
"Nebraska","US","2020-06-12 05:10:05",41.1254,-98.2681,16315,212,8946,7157,31,843.410490444622,127662,1000,1.29941771376034,84000031,"USA",6599.53846344722,6.12932883849219,2020-06-11
"Nevada","US","2020-06-12 05:10:05",38.3135,-117.0554,10473,459,560,9454,32,340.015245981048,193254,NA,4.38269836723002,84000032,"USA",6274.16273721201,NA,2020-06-11
"New Hampshire","US","2020-06-12 05:10:05",43.4525,-71.5639,5209,308,3585,1316,33,383.096113806537,89907,500,5.91284315607602,84000033,"USA",6612.2139189872,9.59877135726627,2020-06-11
"New Jersey","US","2020-06-12 05:10:05",40.2989,-74.521,165816,12443,28376,124997,34,1866.83689495496,1030793,18492,7.5041009311526,84000034,"USA",11605.1671941267,11.1521204226371,2020-06-11
"New Mexico","US","2020-06-12 05:10:05",34.8405,-106.2485,9367,420,3806,5141,35,446.7221695236,245557,1583,4.48382619835593,84000035,"USA",11710.8738957731,16.8997544571368,2020-06-11
"New York","US","2020-06-12 05:10:05",42.1657,-74.9481,380892,30580,68211,282101,36,1957.95515278668,2729005,89995,8.02852252081955,84000036,"USA",14028.3056659909,23.627432448043,2020-06-11
"North Carolina","US","2020-06-12 05:10:05",35.6301,-79.8064,39584,1106,23653,14825,37,377.41879260311,572677,NA,2.79405820533549,84000037,"USA",5460.26328545805,NA,2020-06-11
"North Dakota","US","2020-06-12 05:10:05",47.5289,-99.784,2980,74,2515,391,38,391.044298232952,82788,193,2.48322147651007,84000038,"USA",10863.6830074193,6.47651006711409,2020-06-11
"Northern Mariana Islands","US","2020-06-12 05:10:05",15.0979,145.6739,30,2,19,9,69,54.4030175540403,7581,NA,6.66666666666667,580,"MNP",13747.642535906,NA,2020-06-11
"Ohio","US","2020-06-12 05:10:05",40.3888,-82.7649,40004,2492,NA,37512,39,342.233362705426,512583,6753,6.22937706229377,84000039,"USA",4385.13658023287,16.8808119188081,2020-06-11
"Oklahoma","US","2020-06-12 05:10:05",35.5653,-96.9289,7626,358,6263,1005,40,192.723171334842,241445,1092,4.69446629950171,84000040,"USA",6101.7631920982,14.3194335169158,2020-06-11
"Oregon","US","2020-06-12 05:10:05",44.572,-122.0709,5237,171,2350,2716,41,124.166110878891,161804,864,3.26522818407485,84000041,"USA",3836.27523480008,16.4979950353256,2020-06-11
"Pennsylvania","US","2020-06-12 05:10:05",40.5908,-77.2098,81848,6113,55665,20070,42,639.338152844843,554372,NA,7.46872251001857,84000042,"USA",4330.35835290907,NA,2020-06-11
"Puerto Rico","US","2020-06-12 05:10:05",18.2208,-66.5901,5352,144,NA,5208,72,182.44990127524,5352,NA,2.69058295964126,630,"PRI",182.44990127524,NA,2020-06-11
"Rhode Island","US","2020-06-12 05:10:05",41.6809,-71.5118,15862,823,1419,13620,44,1497.31772266489,187803,1842,5.18850081956878,84000044,"USA",17727.9510950469,11.6126591854747,2020-06-11
"South Carolina","US","2020-06-12 05:10:05",33.8569,-80.945,16441,588,7928,7925,45,319.322456054075,230057,1898,3.57642479167934,84000045,"USA",4468.2419726557,11.5443099568153,2020-06-11
"South Dakota","US","2020-06-12 05:10:05",44.2998,-99.4388,5665,73,4664,928,46,640.359731828874,61744,514,1.28861429832304,84000046,"USA",6979.41240636223,9.07325684024713,2020-06-11
"Tennessee","US","2020-06-12 05:10:05",35.7478,-86.6923,28340,441,18992,8907,47,414.984301176101,535294,2011,1.5561044460127,84000047,"USA",7838.34179653352,7.09597741707833,2020-06-11
"Texas","US","2020-06-12 05:10:05",31.0545,-97.5635,82658,1930,54096,26632,48,285.06807570358,1206320,NA,2.33492220958649,84000048,"USA",4160.31504612672,NA,2020-06-11
"Utah","US","2020-06-12 05:10:05",40.15,-111.8624,13252,131,7745,5376,49,413.355383944518,254668,968,0.988530033202536,84000049,"USA",7943.5850376081,7.30455780259583,2020-06-11
"Vermont","US","2020-06-12 05:10:05",44.0459,-72.7107,1110,55,905,150,50,177.887751226384,47209,NA,4.95495495495495,84000050,"USA",7565.67824112284,NA,2020-06-11
"Virgin Islands","US","2020-06-12 05:10:05",18.3358,-64.8963,72,6,64,2,78,67.1216019689003,2252,NA,8.33333333333333,850,"VIR",2099.41455047172,NA,2020-06-11
"Virginia","US","2020-06-12 05:10:05",37.7693,-78.17,52647,1520,6895,44232,51,616.79904877489,407397,7964,2.88715406385929,84000051,"USA",4772.96108180416,15.1271677398522,2020-06-11
"Washington","US","2020-06-12 05:10:05",47.4009,-121.4905,24779,1194,NA,23585,53,325.401814575727,415342,3773,4.81859639210622,84000053,"USA",5454.33796640347,15.2266031720408,2020-06-11
"West Virginia","US","2020-06-12 05:10:05",38.4912,-80.9545,2217,86,1516,615,54,123.706370068973,121120,NA,3.87911592241768,84000054,"USA",6758.37417354715,NA,2020-06-11
"Wisconsin","US","2020-06-12 05:10:05",44.2685,-89.6165,21926,682,15348,5896,55,376.577905391457,387980,2976,3.11046246465384,84000055,"USA",6663.53624618158,13.5729271184895,2020-06-11
"Wyoming","US","2020-06-12 05:10:05",42.756,-107.3025,1009,18,814,177,56,174.338541603673,31618,92,1.78394449950446,84000056,"USA",5463.06839288892,9.11793855302279,2020-06-11
"Alabama","US","2020-06-13 03:33:25",32.3182,-86.9023,23710,769,13508,9433,1,483.563234917712,286385,2202,3.24335723323492,84000001,"USA",5840.79531977684,9.2872205820329,2020-06-12
"Alaska","US","2020-06-13 03:33:25",61.3707,-152.4044,624,12,403,209,2,85.298922144229,70880,NA,1.92307692307692,84000002,"USA",9689.08269484447,NA,2020-06-12
"American Samoa","US","2020-06-13 03:33:25",-14.271,-170.132,0,0,NA,0,60,0,174,NA,NA,16,"ASM",312.719038119372,NA,2020-06-12
"Arizona","US","2020-06-13 03:33:25",33.7298,-111.4312,33039,1156,5980,25903,4,453.91241341022,311236,3622,3.49889524501347,84000004,"USA",4275.9733617889,10.9628015375768,2020-06-12
"Arkansas","US","2020-06-13 03:33:25",34.9697,-92.3731,11547,176,7607,3764,5,382.629223103952,181122,961,1.52420542132156,84000005,"USA",6001.7814278197,8.32250801073872,2020-06-12
"California","US","2020-06-13 03:33:25",36.1162,-119.6816,146659,4978,NA,141681,6,371.173750461977,2662258,NA,3.39426833675397,84000006,"USA",6737.80870289176,NA,2020-06-12
"Colorado","US","2020-06-13 03:33:25",39.0598,-105.3111,28807,1582,4169,23056,8,500.231300757666,234370,5057,5.49172076231472,84000008,"USA",4069.81670977798,17.5547609955913,2020-06-12
"Connecticut","US","2020-06-13 03:33:25",41.5978,-72.7554,44689,4159,7611,32919,9,1253.44747842179,330254,9912,9.30654075947101,84000009,"USA",9263.04109599031,22.17995479872,2020-06-12
"Delaware","US","2020-06-13 03:33:25",39.3185,-75.5071,10173,414,6062,3697,10,1044.70898492859,77694,NA,4.06959598938366,84000010,"USA",7978.72995920983,NA,2020-06-12
"Diamond Princess","US","2020-06-13 03:33:25",NA,NA,49,0,NA,49,88888,NA,NA,NA,0,84088888,"USA",NA,NA,2020-06-12
"District of Columbia","US","2020-06-13 03:33:25",38.8974,-77.0268,9654,506,1143,8005,11,1367.90842069914,61953,NA,5.24135073544645,84000011,"USA",8778.33337347981,NA,2020-06-12
"Florida","US","2020-06-13 03:33:25",27.7663,-81.6868,70971,2877,NA,68094,12,330.439841031669,1335899,11986,4.05376844063068,84000012,"USA",6219.92438030133,16.8885882966282,2020-06-12
"Georgia","US","2020-06-13 03:33:25",33.0406,-83.6431,55783,2418,NA,53365,13,525.391142464607,591958,9181,4.33465392682358,84000013,"USA",5575.34535451776,16.4584192316656,2020-06-12
"Grand Princess","US","2020-06-13 03:33:25",NA,NA,103,3,NA,100,99999,NA,NA,NA,2.9126213592233,84099999,"USA",NA,NA,2020-06-12
"Guam","US","2020-06-13 03:33:25",13.4443,144.7937,183,5,168,10,66,111.429771842975,8527,NA,2.73224043715847,316,"GUM",5192.140243197,NA,2020-06-12
"Hawaii","US","2020-06-13 03:33:25",21.0943,-157.4983,706,17,623,66,15,49.8632644758848,58579,86,2.40793201133144,84000015,"USA",4137.3090222845,12.1813031161473,2020-06-12
"Idaho","US","2020-06-13 03:33:25",44.2405,-114.4788,3353,87,2684,582,16,187.626079633365,61432,265,2.59469132120489,84000016,"USA",3437.59180555828,7.90337011631375,2020-06-12
"Illinois","US","2020-06-13 03:33:25",40.3495,-88.9861,131198,6260,NA,124938,17,1035.35237753122,1147962,NA,4.77141419838717,84000017,"USA",9059.17152712306,NA,2020-06-12
"Indiana","US","2020-06-13 03:33:25",39.8494,-86.2583,39146,2396,27811,8939,18,581.472468438712,335180,6349,6.1206764420375,84000018,"USA",4978.74474968803,16.2187707556328,2020-06-12
"Iowa","US","2020-06-13 03:33:25",42.0115,-93.2105,23350,644,14227,8479,19,740.078667034329,214544,NA,2.75802997858672,84000019,"USA",6799.97591178643,NA,2020-06-12
"Kansas","US","2020-06-13 03:33:25",38.5266,-96.7265,10973,243,667,10063,20,376.650096762656,129152,973,2.2145265652055,84000020,"USA",4433.16443061064,8.86721953886813,2020-06-12
"Kentucky","US","2020-06-13 03:33:25",37.6681,-84.6701,12166,497,3379,8290,21,272.311782890109,281094,2406,4.08515535097814,84000021,"USA",6291.73173596188,19.77642610554,2020-06-12
"Louisiana","US","2020-06-13 03:33:25",31.1695,-91.8678,44995,2996,33904,8095,22,967.885434372872,479534,NA,6.65851761306812,84000022,"USA",10315.2344457509,NA,2020-06-12
"Maine","US","2020-06-13 03:33:25",44.6939,-69.3819,2721,100,2105,516,23,202.42342725701,66887,308,3.67511944138184,84000023,"USA",4975.92641636885,11.3193678794561,2020-06-12
"Maryland","US","2020-06-13 03:33:25",39.0639,-76.8021,60613,2900,4474,53239,24,1002.58366304535,400095,9923,4.78445218022536,84000024,"USA",6617.86598033637,16.3710755118539,2020-06-12
"Massachusetts","US","2020-06-13 03:33:25",42.2302,-71.5301,105059,7538,NA,97521,25,1524.25033402234,693359,10726,7.17501594342227,84000025,"USA",10059.6111456172,10.2095013278253,2020-06-12
"Michigan","US","2020-06-13 03:33:25",43.3266,-84.5361,65672,5990,42041,17641,26,657.584262996857,786287,NA,9.12108661225484,84000026,"USA",7873.21777011526,NA,2020-06-12
"Minnesota","US","2020-06-13 03:33:25",45.6945,-93.9002,29795,1305,25028,3462,27,528.31461343577,395202,3557,4.37992951837557,84000027,"USA",7007.58489206388,11.9382446719248,2020-06-12
"Mississippi","US","2020-06-13 03:33:25",32.7416,-89.6787,19091,881,13356,4854,28,641.466539477694,214493,2643,4.61473992980986,84000028,"USA",7207.06523766115,13.8442197894296,2020-06-12
"Missouri","US","2020-06-13 03:33:25",38.4561,-92.2884,15997,881,NA,15116,29,260.646642209082,265135,NA,5.5072826154904,84000029,"USA",4319.96921185878,NA,2020-06-12
"Montana","US","2020-06-13 03:33:25",46.9219,-110.4544,573,18,489,66,30,53.612630499505,57022,77,3.1413612565445,84000030,"USA",5335.25203550223,13.4380453752182,2020-06-12
"Nebraska","US","2020-06-13 03:33:25",41.1254,-98.2681,16522,215,9229,7078,31,854.111438745084,130773,1029,1.30129524270669,84000031,"USA",6760.36286036865,6.22805955695436,2020-06-12
"Nevada","US","2020-06-13 03:33:25",38.3135,-117.0554,10704,461,604,9639,32,347.514866130157,199447,NA,4.30680119581465,84000032,"USA",6475.22398216194,NA,2020-06-12
"New Hampshire","US","2020-06-13 03:33:25",43.4525,-71.5639,5251,315,3665,1271,33,386.185005490137,91917,504,5.99885736050276,84000033,"USA",6760.0394495595,9.59817177680442,2020-06-12
"New Jersey","US","2020-06-13 03:33:25",40.2989,-74.521,166164,12489,28509,125166,34,1870.75484762204,1055396,18607,7.51606846248285,84000034,"USA",11882.1596925983,11.1979730868299,2020-06-12
"New Mexico","US","2020-06-13 03:33:25",34.8405,-106.2485,9526,420,3983,5123,35,454.305048241893,255284,1625,4.40898593323536,84000035,"USA",12174.7648473004,17.0585765273987,2020-06-12
"New York","US","2020-06-13 03:33:25",42.1657,-74.9481,381714,30758,68399,282557,36,1962.18060025103,2801400,89995,8.05786531277344,84000036,"USA",14400.4483292288,23.5765520782575,2020-06-12
"North Carolina","US","2020-06-13 03:33:25",35.6301,-79.8064,41417,1121,23653,16643,37,394.89576933213,595697,NA,2.70661805538788,84000037,"USA",5679.75046729222,NA,2020-06-12
"North Dakota","US","2020-06-13 03:33:25",47.5289,-99.784,3016,74,2573,369,38,395.768323312276,84164,197,2.45358090185676,84000038,"USA",11044.2457437846,6.53183023872679,2020-06-12
"Northern Mariana Islands","US","2020-06-13 03:33:25",15.0979,145.6739,30,2,19,9,69,54.4030175540403,7762,NA,6.66666666666667,580,"MNP",14075.8740751487,NA,2020-06-12
"Ohio","US","2020-06-13 03:33:25",40.3888,-82.7649,40424,2510,NA,37914,39,345.826453704733,523718,6814,6.2091826637641,84000039,"USA",4480.39626660735,16.8563229764496,2020-06-12
